video_id,influencer,platform,main_topic,content_type,content_format,nj_relevance_score,local_vs_universal,tone,target_audience,production_quality,originality_score,analysis_confidence
3721687309764082932,Garden State,instagram,New Jersey Lifestyle and Culture,lifestyle,montage,1.0,local,casual,New Jersey residents and local enthusiasts,medium,0.5,0.2
3722490229606705436,Garden State,instagram,Insufficient data provided,other,other,1.0,local,informative,New Jersey residents and social media users interested in the Garden State,low,0.0,0.0
3723313090353285668,Garden State,instagram,Insufficient data for analysis,other,other,1.0,local,informative,New Jersey residents and those interested in the Garden State,low,0.0,0.1
3727435433258359059,Garden State,instagram,Insufficient data for analysis,other,other,1.0,local,casual,New Jersey residents and those interested in the Garden State,low,0.0,0.1
3730335798668635506,Garden State,instagram,New Jersey lifestyle and identity,lifestyle,other,1.0,local,casual,New Jersey residents and former residents (expats),medium,0.4,0.1
3732622071475336924,Garden State,instagram,Incomplete or missing content data,other,other,1.0,local,informative,New Jersey residents (based on influencer handle),low,0.0,0.0
3734767707482058352,Garden State,instagram,Insufficient data for analysis,other,other,0.0,local,informative,Unknown,low,0.0,0.0
3738533047445822345,Garden State,instagram,New Jersey lifestyle and culture,lifestyle,montage,1.0,local,casual,New Jersey residents and local enthusiasts,high,0.5,0.2
3741892885076892280,Garden State,instagram,Insufficient data for analysis,other,other,0.0,local,informative,New Jersey residents (based on influencer handle),low,0.0,0.0
3742676152969456664,Garden State,instagram,Insufficient content data provided,other,other,0.1,local,informative,Unknown (Insufficient data),low,0.0,0.05
3744242106216047451,Garden State,instagram,Insufficient data for analysis,other,other,1.0,local,informative,New Jersey residents and enthusiasts,low,0.0,0.0
3747052906634906168,Garden State,instagram,Insufficient data for analysis,other,other,0.0,local,informative,New Jersey residents,low,0.0,0.0
3749259819644701921,Garden State,instagram,New Jersey lifestyle and culture,lifestyle,other,1.0,regional,casual,New Jersey residents and local enthusiasts,medium,0.5,0.2
3750016892061948140,Garden State,instagram,Undetermined due to missing data,other,other,0.0,universal,informative,Unknown,low,0.0,0.0
3752842988654526853,Garden State,instagram,Insufficient data for analysis,other,other,1.0,local,informative,General New Jersey residents,low,0.0,0.1
3754237883965369214,Garden State,instagram,Insufficient data to determine,other,other,1.0,local,informative,New Jersey residents,low,0.0,0.0
3754975347868789572,Garden State,instagram,New Jersey lifestyle content,lifestyle,other,1.0,local,casual,New Jersey residents and those interested in the Garden State,low,0.0,0.1
3755771742901044596,Garden State,instagram,Insufficient content data provided,lifestyle,other,1.0,local,informative,New Jersey residents and local culture enthusiasts,medium,0.0,0.1
3756377904151376282,Garden State,instagram,Insufficient data for analysis,other,other,1.0,local,informative,New Jersey residents and those interested in the Garden State,low,0.0,0.1
3756429620842410147,Garden State,instagram,Insufficient content data provided,other,other,1.0,local,informative,New Jersey residents,low,0.0,0.0
3757233738267852687,Garden State,instagram,New Jersey lifestyle and culture,lifestyle,other,1.0,local,casual,New Jersey residents and fans of the Garden State,low,0.0,0.1
3757945032222570169,Garden State,instagram,Insufficient content data provided,other,other,1.0,local,informative,New Jersey residents and followers of the 'Garden State' handle,low,0.0,0.1
3758081700522954158,Garden State,instagram,New Jersey Lifestyle,lifestyle,other,1.0,local,casual,NJ residents and individuals interested in Garden State culture,medium,0.5,0.1
3758699828575584659,Garden State,instagram,Insufficient data provided,other,other,1.0,local,informative,New Jersey residents and followers of the 'Garden State' social media account.,low,0.0,0.1
3758814892443913754,Garden State,instagram,Insufficient data for analysis,other,other,0.0,local,informative,Unknown,low,0.0,0.0
3761513473378469836,Garden State,instagram,Insufficient content data provided,other,other,1.0,local,informative,New Jersey residents and followers of NJ-centric social media content,low,0.0,0.1
3763666844814274305,Garden State,instagram,Insufficient data for analysis,other,other,0.0,local,informative,General New Jersey social media users,low,0.0,0.0
3764460953707568798,Garden State,instagram,Insufficient data for analysis,other,other,0.0,local,informative,Unknown,low,0.0,0.0
3766554180937935455,Garden State,instagram,Insufficient data provided for analysis,other,other,1.0,local,informative,New Jersey residents and those interested in NJ lifestyle,low,0.0,0.0
3768224863917016979,Garden State,instagram,Insufficient data for analysis,other,other,1.0,regional,informative,New Jersey residents and followers of 'Garden State' social media accounts,low,0.0,0.0
3664179977840377304,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,other,1.0,local,informative,Residents and visitors of Hoboken and Jersey City interested in local lifestyle,high,0.8,0.7
3760176264351109116,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,other,1.0,local,informative,"Residents of Hoboken, Jersey City, and surrounding North Jersey areas",high,0.8,0.7
3760602679936566576,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Hudson County lifestyle,lifestyle,other,1.0,local,informative,"Residents of Hoboken, Jersey City, and Hudson County",high,0.8,0.7
3760735362180210136,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hudson County lifestyle and news,lifestyle,montage,1.0,local,informative,"Hudson County residents, young professionals in NJ, and local foodies",professional,0.8,0.7
3760762192555729466,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hudson County lifestyle and news,lifestyle,montage,1.0,local,informative,Hudson County residents and young professionals in Northern NJ,high,0.8,0.7
3760811535489895860,Hoboken Girl _Jennifer Tripucka and team_,instagram,Local lifestyle and community news,lifestyle,montage,1.0,local,informative,Residents of Hudson County and young professionals in the North Jersey/NYC area,high,0.8,0.5
3760886190274809494,Hoboken Girl _Jennifer Tripucka and team_,instagram,Local lifestyle and community news,lifestyle,montage,1.0,local,informative,Young professionals and residents of Northern New Jersey,high,0.9,0.85
3760908457121732755,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City lifestyle,lifestyle,montage,1.0,local,informative,Hudson County residents and young professionals in Northern NJ,professional,0.9,0.8
3761323909358573011,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,other,1.0,local,informative,"Residents of Hoboken, Jersey City, and commuters in the Hudson County area",high,0.8,0.9
3761349315608491124,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,vlog,1.0,local,informative,"Residents of Hoboken, Jersey City, and young professionals in Northern NJ",high,0.8,0.9
3762056716428336114,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hudson County lifestyle and news,lifestyle,other,1.0,local,informative,"Hudson County residents, young professionals, and North Jersey commuters",high,0.9,0.7
3762773039184356425,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,montage,1.0,local,informative,Hudson County residents and young professionals in Northern NJ,high,0.8,0.85
3762865664994362151,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,vlog,1.0,local,inspirational,Hudson County residents and young professionals in Northern NJ,high,0.8,0.9
3762996728514547634,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City lifestyle,lifestyle,vlog,1.0,local,informative,Hudson County residents and young professionals in Northern NJ,high,0.8,0.7
3763057516544577534,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Hudson County Lifestyle,lifestyle,other,1.0,local,informative,"Residents of Hoboken, Jersey City, and young professionals in Northern NJ",high,0.8,0.9
3763092537934405400,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,montage,1.0,local,informative,"Current and prospective residents of Hoboken and Jersey City, primarily young professionals and families",high,0.85,0.2
3763500247922271928,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Hudson County lifestyle,lifestyle,vlog,1.0,local,informative,"Residents of Hoboken and Jersey City, and visitors to Hudson County",high,0.8,0.9
3763653341519806869,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hudson County lifestyle and news,lifestyle,montage,1.0,local,informative,Hudson County residents and young professionals in Northern NJ,high,0.8,0.7
3763809019353931964,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,vlog,1.0,local,informative,Hudson County residents and young professionals living in or moving to North Jersey,high,0.8,0.7
3764233577408018393,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,vlog,1.0,local,informative,"Residents of Hoboken, Jersey City, and young professionals in Northern NJ",high,0.8,0.7
3764318503633435239,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,other,1.0,local,informative,"Residents of Hoboken, Jersey City, and Hudson County; young professionals in Northern NJ",high,0.8,0.7
3764383892933454450,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Hudson County Lifestyle,lifestyle,other,1.0,local,informative,Residents and visitors of Hoboken and Jersey City,high,0.8,0.7
3764479378261645380,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hudson County lifestyle and news,lifestyle,montage,1.0,local,informative,Hudson County residents and young professionals in Northern NJ,high,0.7,0.5
3764510469805605662,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Hudson County Lifestyle,lifestyle,vlog,1.0,local,informative,Residents and visitors of Hoboken and Jersey City,high,0.8,0.9
3764545765670677662,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,other,1.0,local,informative,"Residents and visitors of Hoboken and Jersey City, primarily young professionals and families.",high,0.8,0.8
3764945925047375023,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City lifestyle,lifestyle,vlog,1.0,local,informative,Residents and visitors of Hoboken and Jersey City interested in local happenings,high,0.85,0.7
3765143152916507512,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,other,1.0,local,informative,"Residents of Hoboken, Jersey City, and young professionals in Northern NJ",high,0.8,0.7
3765227354743766111,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City lifestyle,lifestyle,vlog,1.0,local,informative,"Residents of Hoboken and Jersey City, and young professionals in Northern NJ",high,0.8,0.2
3765679937072799497,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hudson County lifestyle and news,lifestyle,montage,1.0,local,informative,Young professionals and residents in Northern New Jersey,professional,0.85,0.7
3765758952030737212,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hudson County lifestyle and news,lifestyle,montage,1.0,local,informative,"Residents of Hoboken, Jersey City, and North Jersey young professionals",high,0.8,0.5
3765806724850697673,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,other,1.0,local,informative,"Residents of Hoboken, Jersey City, and Hudson County, as well as commuters and visitors interested in the area.",high,0.8,0.7
3765884101942381211,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Hudson County Lifestyle,lifestyle,other,1.0,local,informative,"Residents of Hoboken, Jersey City, and Hudson County",high,0.9,0.8
3765949802149421677,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Hudson County Lifestyle,lifestyle,other,1.0,local,informative,"Residents of Hoboken, Jersey City, and young professionals in Northern NJ",high,0.8,0.7
3766413371725885913,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City lifestyle,lifestyle,montage,1.0,local,informative,Hudson County residents and young professionals living in or moving to New Jersey,high,0.8,0.6
3766538254166279447,Hoboken Girl _Jennifer Tripucka and team_,instagram,Hoboken and Jersey City Lifestyle,lifestyle,other,1.0,local,informative,"Residents and visitors of Hoboken, Jersey City, and the surrounding North Jersey area.",high,0.8,0.7
